tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stab,stabf
3.358814932,6.34668302,7.905032144,2.669908609,4.135443864,-0.757334463,,-1.713456761,0.592154369,0.078745031,0.586369511,0.345929534,-0.010774162,stable
8.58362121,8.466468866,0.728030032,3.293719966,2.67908452,-1.184868268,-0.695042948,-0.819036047,0.539771463,0.610527971,0.808428886,0.348303973,-0.00961496,stable
0.799978027,8.487339186,7.370615498,8.586035645,3.165987554,-0.981112245,-0.828261738,-1.357767896,0.4633432,0.265581709,0.310199918,0.067042413,-0.046896998,stable
8.664842062,1.069125198,2.197896754,3.143615557,4.688954211,-1.062784141,-1.653996712,-1.990256593,0.36095262,0.717199206,0.535216423,0.600080779,-0.041156695,stable
6.624149292,8.027414489,0.574869095,8.494395646,3.747711244,-0.669362748,-1.886678833,-1.196840996,0.83849388,0.685677322,0.986879593,0.48055198,0.027218791,unstable
8.06272276,1.72127317,0.848970658,5.858627022,3.605708968,-0.512862225,-1.877335878,-1.232207163,0.480508862,0.356219911,0.496010785,0.539954348,-0.028430433,stable
5.830445849,2.736987497,6.327901382,0.732964617,4.114703993,-1.424201805,-1.471595267,-1.210219634,0.516064147,0.608059265,0.116671562,0.077867895,-0.032210804,stable
3.441948253,8.417238777,6.710006674,3.420342536,3.553887897,-1.695207523,-1.192312697,-0.662917045,0.146346202,0.115345333,0.382723836,0.550762217,-0.033451448,stable
4.534761849,2.629809729,6.623279366,7.353617569,2.90577259,-0.77283699,-0.764507815,-1.338421935,0.209488239,0.636180312,0.988134334,0.371252646,0.040591428,unstable
3.428895277,2.243410797,3.939381702,8.320244421,2.877851162,-1.177684461,-0.624321297,-1.074977306,0.770835091,0.366630299,0.264449904,0.924179499,0.022471671,unstable
5.004796179,6.945949141,8.36322971,2.900104916,5.132983545,-1.369701951,-1.978612341,-1.795859313,0.441064486,0.691203836,0.652267243,0.181695602,0.044186841,unstable
2.858489958,0.939073675,1.552907488,2.939224903,3.239842641,-0.792883742,-0.727103,-1.721448511,0.321462901,0.981967444,0.403647185,0.063351796,-0.062558619,stable
7.103213896,4.977184411,4.290178397,0.728195266,4.015109998,-1.122193004,-1.521405732,-1.378642428,0.883695325,0.251684457,0.631353447,0.850732279,0.009033901,unstable
5.584089792,1.87693903,0.932659742,1.052399631,3.956168929,-1.481280749,-0.547114861,-1.913129081,0.877273783,0.803008773,0.983291376,0.395075239,-0.018398176,stable
0.517884532,5.376488439,8.427238362,8.81954715,3.158944089,-0.563540327,-1.459151107,-1.140530283,0.425653504,0.381943546,0.516929031,0.977289095,0.034813957,unstable
1.969619618,,8.176404385,5.033778081,11.29116591,-1.117011036,-1.024596388,-0.938325468,0.63392055,0.987977585,0.895923577,0.121238562,0.034022085,unstable
6.233825769,3.230983926,4.189528397,5.657773955,3.94671764,-1.130044916,-1.021734689,-1.782496643,0.237259166,0.088921754,0.274331763,0.340791493,-0.043196354,stable
8.535534324,4.651368397,2.473094817,9.185837464,3.601553124,-1.375976674,-0.859138984,-1.362011081,0.335958956,0.43061782,0.850631552,0.625829216,0.015827821,unstable
3.379805048,6.712617451,5.592587261,5.802635003,3.475538742,-1.169019982,-0.526413924,-1.801007925,0.198566933,0.434936324,0.784839108,0.37190286,0.036480933,unstable
7.377009999,2.132826606,6.856873411,6.964309253,3.726357564,-1.40154768,-0.528640593,-1.790570708,0.224840218,0.697426899,0.116624222,0.518670939,-0.01615703,stable
5.307038515,9.670456788,5.821048357,7.63533281,4.075366812,-1.884616602,-1.650085706,-0.54492902,0.262232753,0.582459635,0.678745993,0.3208572,0.041805747,unstable
8.26884151,3.857259868,1.412182179,7.887037891,4.939740314,-1.972586849,-1.071154474,-1.910439372,,0.399931159,0.091420638,0.338351587,-0.004369507,stable
4.912521136,8.444086157,7.419656718,2.718813627,4.144285116,-1.670084922,-1.48106924,,0.403854953,,0.307176301,0.994964536,0.0271245,unstable
3.657553281,0.773461198,9.948760267,1.284282564,3.543562977,-1.733278487,-0.56404226,-1.250329147,0.981640774,,0.134609405,0.958604061,-0.020886074,stable
4.351498259,,,2.181249526,4.049995083,-1.154904803,-1.90544266,-0.995004536,0.897054285,0.974273876,0.960956465,0.72717619,0.051604974,unstable
7.347829751,3.796192034,6.416256532,6.792475139,3.286632951,-0.798147804,-1.657935959,-0.820214569,0.231670192,,0.112763255,0.337252305,-0.02167651,stable
8.492339038,5.985021477,0.642036586,4.139612445,3.617870763,-1.223947985,-1.211888905,-1.186208826,,0.072670379,0.581847224,0.964086728,-0.028519108,stable
,1.014118091,4.106394567,1.306386419,3.237229057,-1.051522409,-1.613002532,-0.582993867,0.736209191,0.404356307,0.675188065,0.987494997,-0.050209037,stable
2.576960982,5.837239641,5.675671406,4.818013723,2.198848646,-0.998211339,-0.57529054,-0.641832203,0.751458375,0.730125044,0.585040822,0.570788835,0.064414869,unstable
7.599808582,7.505120305,6.273663905,9.738047674,3.348378885,-1.129246316,-0.661165865,-1.570176341,0.766237072,0.549177325,0.080261243,0.976986136,0.070690097,unstable
2.213673585,4.542423363,6.230861964,5.977949304,3.281591243,-0.74784302,-1.08289679,-1.432233759,0.268191674,0.449656253,0.927669123,0.154290242,0.026310511,unstable
,3.205309598,9.6363572,3.562670417,3.028622152,-0.592482838,-1.191852328,-1.23675061,0.519868597,0.67293208,0.717929603,0.645927653,0.03189233,unstable
9.813286896,1.032310128,7.524402942,,3.868289895,-1.37156273,-1.338316026,-1.153050886,0.509343286,0.438181478,0.067282296,0.902466256,-0.04353803,stable
3.833052622,8.339161767,3.876942606,5.99288992,4.309152239,,-1.430666286,-1.466045707,,0.458221991,,0.899864047,0.043380075,unstable
3.761260712,1.904263568,2.104595871,1.885632075,2.028207628,-0.662010596,-0.626294616,-0.740413353,0.912953268,0.37168971,0.634027323,0.169419019,-0.007302469,stable
8.658371999,1.482415008,6.032828169,2.315157386,2.958042042,-1.432633929,-0.539316735,-0.983267719,0.711985235,0.609870514,,0.77788592,-0.003425727,stable
4.074602739,1.050345237,4.539544128,4.902135339,,-1.230370219,-0.586119455,-1.926535678,0.675876235,0.708206009,0.364957448,0.942510081,0.040160468,unstable
7.025501275,2.882209922,9.63909488,3.657986857,3.738581906,-1.707498144,-1.418784167,-0.620517473,0.588983062,0.776124771,0.702584972,0.436422944,0.033792035,unstable
2.402721457,8.573423408,2.853075067,4.929213848,4.63159946,-1.871205095,-1.392112762,-1.364030775,0.154640728,0.93498745,0.110349948,0.3925567,0.016490806,unstable
6.967478548,,9.485761667,0.988971565,4.549835542,-1.832117668,-0.741670939,-1.959198551,0.348781206,,0.298200909,0.402295182,-0.032621858,stable
4.594482082,4.453742248,6.799949166,3.478542197,4.917231083,-1.910368047,-1.076880183,-1.93639795,0.969802558,0.374035549,0.105527069,0.865828429,0.054407144,unstable
3.211582272,7.64901249,9.804024111,4.418583178,4.125965264,-0.729759468,-1.615132379,-1.769537782,0.941039485,0.657777597,0.068032991,0.317907533,0.015806926,unstable
6.954848943,8.948431823,6.469570732,1.123099469,4.074671155,-1.186361489,-1.091730572,,,0.347117945,0.361914633,0.165056577,-0.001273103,stable
4.022773386,0.984046044,3.558920961,3.036261889,3.506313182,-0.819322513,-0.966058515,-1.706730895,0.563872678,0.738406966,0.916111893,0.433652272,0.027017003,unstable
9.163779193,4.37694295,9.698630991,7.304402657,3.11662846,-0.656203371,-1.043372108,-1.44042696,0.912753182,0.885557094,0.907211303,0.067827454,0.069372571,unstable
7.868823161,8.889087925,8.631799847,8.900866141,3.663296047,-1.500453335,-0.84733233,-1.274933259,0.569113822,0.856594961,0.671698389,0.53486082,0.081828896,unstable
,7.595882042,7.678943128,5.321379855,3.090592983,-0.8525878,-1.031018142,-1.200400146,0.755202602,0.297082692,0.587069111,0.765889025,0.027973752,unstable
3.689781079,3.913624859,9.383377737,2.914233462,3.611495414,-1.70714087,-0.717985037,-1.179565351,,0.174743602,0.132074656,0.688661581,-0.005532469,stable
4.85373779,1.611316787,0.506671786,4.140348538,3.39683411,-1.350257447,-1.006981831,-1.029354753,0.651148752,0.546603331,0.88349027,0.2051527,-0.03704681,stable
8.253848725,,8.746136804,7.321243882,3.737814959,-1.659182227,-1.25997319,-0.82419606,0.284620852,0.693114682,0.42601688,0.418289815,-0.013025423,stable
7.346285092,5.208529979,8.647035806,5.658743983,4.661416026,,-1.936304567,-0.78840517,0.839050924,0.707123858,0.496170559,0.975752953,0.092338979,unstable
4.319909997,7.915571079,6.73808224,,5.18091701,-1.949216491,-1.885997511,-1.341629278,0.936743008,0.880382103,0.557563825,0.636098278,0.065416434,unstable
3.900046756,6.353936932,5.224252418,1.009713786,2.260794207,-0.830775431,-0.590777093,-0.843689431,0.487334455,0.546190929,0.103846854,0.378609421,-0.0280973,stable
1.747576987,7.801759142,4.87088037,5.518568211,,-1.360469531,-1.88811702,-1.611614846,0.868589456,0.635021139,0.49578484,0.846800512,0.046307745,unstable
7.541603254,3.321287331,6.944161624,3.780611613,3.072979156,-1.13432889,-1.097109069,-0.845611648,0.337270844,0.791722397,0.736515727,,0.046286349,unstable
7.264985973,7.580641993,7.907347797,2.297445859,4.600792794,-1.822045329,-1.48707949,-1.298430392,0.078855696,0.492338696,0.800603991,0.905919811,0.027432278,unstable
7.688873328,6.93997752,6.197026114,2.044991924,3.357228843,-0.641907511,-1.357630476,-1.367420126,0.717454011,0.994955702,0.071837229,0.30381192,0.04676749,unstable
3.157048008,1.647965432,1.762555571,5.347270077,2.414150666,-0.730937576,-1.061018259,-0.615564455,0.315526131,,0.423651939,0.653049556,-0.041808459,stable
6.823671789,4.685578086,1.152878281,6.589333993,3.19336159,-0.82792695,-0.776957291,-1.586439983,0.063987294,0.810079731,0.877488036,0.816137111,0.020957718,unstable
1.983481727,7.157812804,1.462442019,6.001644419,4.763163432,-1.484351641,-1.713374502,,0.519330662,0.431879994,0.962815762,0.553158793,-0.019240062,stable
2.630245795,7.977403888,5.811109718,6.330335804,4.442183853,-1.722418482,-0.807406155,-1.909497372,0.344800888,,0.917626854,0.193830313,0.027260498,unstable
7.321583761,5.341286886,5.611705413,8.899929969,3.847001752,,-0.908311707,-1.823789513,0.836091881,0.193564899,0.254542047,0.822126712,0.059182361,unstable
8.428790502,2.461757251,,4.880943431,3.485852208,-0.591971133,-1.785243359,-1.129144322,0.145277881,0.876631588,0.445704492,0.885626591,0.03348191,unstable
1.935324796,3.098184801,8.89027104,1.675175155,3.609283741,-0.814552208,-1.920910788,-0.874523962,0.078206258,0.295775804,0.111171099,0.647105363,-0.049342985,stable
,1.893134388,,,4.773272152,-1.283781196,-1.721498859,-1.764467382,0.924517255,0.80484961,0.814938703,0.357297436,0.051085614,unstable
0.98275711,7.265682791,5.881414427,3.385059844,2.82232028,-0.621393122,-0.509897444,-1.690173096,,0.984578457,0.408340121,0.734468883,0.035530147,unstable
5.983968128,6.085933495,3.715189062,9.718266549,3.042169241,-0.812048062,-1.360976119,-0.86849164,0.530578897,0.835906565,0.202640185,0.931617064,0.065032281,unstable
5.613708542,1.651317501,4.12411252,3.758684154,2.599263683,-1.038471333,-0.583472927,-0.986209075,0.780495315,0.439593387,0.608172014,0.611697806,0.044861802,unstable
3.325087525,7.47982619,5.970072403,0.606909544,4.38340957,-1.650064836,-1.653268292,-1.080872391,0.218954439,0.676076101,0.372246198,0.458216281,-0.01304084,stable
2.093007305,4.95918238,2.728386779,,4.10947502,,-1.992700009,-1.256000739,0.442082103,0.485827191,0.963297062,0.636495896,0.042018843,unstable
9.102150057,9.035259048,5.711043121,6.175793022,4.765510589,-1.966352279,-1.53896462,,0.086524771,0.189987146,0.310611041,0.707014698,0.009974754,unstable
4.072784184,9.187388229,8.190391245,3.324083931,,-0.814222886,-0.6910766,-1.265426377,0.924126638,0.717571902,0.942812646,0.179177536,0.064555635,unstable
5.592727722,4.583136427,8.419204874,8.424597595,2.968213653,-0.651710551,-0.648557589,-1.653583437,0.339301818,0.904872962,0.558117332,0.710773198,0.066097049,unstable
7.204973683,2.429265097,9.949445362,6.366989969,3.525962008,-0.789599724,-1.826330632,-0.910928736,0.103480828,0.478569581,0.752752483,0.107876723,-0.002125425,stable
7.32754017,7.85317696,5.790003904,8.152590814,3.571325969,-0.561067766,-1.282773862,-1.74931731,0.190499681,0.322922149,0.391274316,0.929141554,0.04893813,unstable
0.815788571,9.916679729,9.765030043,2.368271133,3.693045751,-0.998678171,-1.728358101,-0.957875428,0.61134924,0.194507124,0.788713771,0.20447914,-0.017035652,stable
1.441300648,7.107322009,,0.683634426,,-0.887434211,-0.763395076,-1.366316672,0.9911677,0.584929019,0.876689398,0.362524226,-0.033315728,stable
,9.723295752,7.686334771,,3.470300947,-1.203646297,-1.011502176,-1.25175294,0.390931393,0.712170325,0.929348237,0.793450906,0.085990039,unstable
9.275947824,9.144322673,3.822808723,8.330696964,3.638424127,-0.854606204,-1.485214653,-1.289219121,0.914865874,0.454118754,0.539446836,0.759122536,0.070824521,unstable
8.252844725,7.579754903,0.589075658,,3.571339722,-1.44721149,-1.525090461,-0.599209859,0.488819782,0.490858063,0.974881268,0.053793081,-0.03796869,stable
5.480077125,5.031145544,1.918574485,1.143437635,3.417662359,-0.791102953,-0.800651067,-1.837289362,0.169507651,0.581102117,0.258504255,0.198070759,-0.047142847,stable
5.542257946,2.327987717,2.436359281,9.757142575,2.785969747,-1.08744801,-0.958786305,-0.726396476,0.552908058,0.649861702,0.416092011,0.598278519,-0.004360502,stable
2.455948177,2.52670378,2.547110881,3.591056372,3.066631959,-0.840574682,-0.796659521,-1.424440003,0.175568974,0.665373534,0.054892899,0.075237984,-0.026054089,stable
8.12519094,7.827761557,2.032291864,8.301150533,3.939269335,-1.92287087,-0.919471968,-1.101458536,0.7754815,0.710971321,0.59158477,0.330689705,0.046819956,unstable
3.959347972,8.742162322,7.07914064,5.144089823,2.947127175,-1.291503534,-1.025588783,-0.630431363,0.65560221,0.242465742,0.994568141,0.36159331,0.054429987,unstable
3.099024566,0.929983963,1.27155929,3.694732356,4.035714043,-1.630643824,-1.257535832,-1.144738115,0.670154932,0.687626526,0.062710789,0.557056357,-0.045325995,stable
2.713848267,5.685218007,6.314133747,1.732239922,2.617902708,,-0.799628407,-0.620546923,0.89172023,0.324453347,0.13493847,0.377057546,-0.035429859,stable
4.539054661,2.966423803,9.479886885,2.397673158,2.424805138,-1.159976313,-0.746535033,-0.517844593,0.356670613,0.126181245,0.978674627,0.08065982,0.015317624,unstable
4.252545923,5.379057096,8.911447282,8.356471937,4.001234333,-1.063208254,-1.775772876,-1.160148217,0.615518374,0.552127525,0.68822687,0.97440132,0.076682832,unstable
2.037145188,8.521081454,3.999843286,7.343197946,3.028687243,-1.100640905,-0.985425072,-0.96012758,0.228767859,0.86869605,0.846102046,0.96942241,0.070565001,unstable
7.800089581,3.895301912,6.169356592,6.213037559,4.283947652,-1.057821488,-1.26659416,,0.353576589,0.282474212,0.628289217,0.670497696,0.046511478,unstable
6.233481827,3.067104701,4.333918402,6.648124633,4.650940014,-1.826630864,-1.168748503,-1.648997343,0.963596258,0.502070033,0.645381251,0.697217534,0.078042421,unstable
6.455999203,6.316452817,0.613209761,7.184257974,4.182379212,-1.241072518,-1.805822957,-1.132179408,0.98682992,0.701667829,0.590581029,0.743807436,0.061543139,unstable
3.82602129,9.449035222,6.542802009,9.342262489,3.054209916,-1.171589321,-1.198900449,-0.693525723,0.08606354,0.482036861,0.3643318,0.376651385,0.019196741,unstable
4.594246921,6.230645103,1.399616814,9.973161756,2.581748362,-0.725406785,-1.03922382,-0.824127429,0.982225887,0.054548214,0.534271876,0.199601874,-0.008150148,stable
5.598363091,6.944608242,9.971345668,0.59679229,2.798739655,-1.154161304,-0.92058319,-0.745225816,0.995738005,0.466405623,0.451782272,0.467275128,0.027557978,unstable
7.066961976,5.312747661,,1.774604789,4.473428733,-1.519553491,-1.022716943,-1.931703112,0.151992137,0.396775812,0.171433186,0.404793423,-0.042582046,stable
7.310848259,9.402988597,7.568928301,5.861523297,4.147069162,,-1.036040452,-1.307316067,0.778846086,0.631210721,0.908659501,0.322972619,0.080778106,unstable
3.234276173,6.088146464,3.230221437,8.702944758,4.829244095,-1.913401559,-1.749834124,-1.156437818,0.461428919,0.389338001,0.071861659,0.715287811,0.013450663,unstable
8.957936419,0.982012253,2.998122006,7.188447128,,-1.501567486,-1.187765956,,0.35275852,0.868878901,0.593031307,0.684310689,-0.016920232,stable
10.02401837,8.623837059,6.915657954,1.125154262,4.558686259,-1.364831602,-1.246255836,,0.224117951,0.768232346,0.672761662,0.459425992,0.029416442,unstable
8.369691497,8.112033772,6.524546851,9.173902017,3.385344887,-1.758361528,-0.950801286,-0.694226161,0.83853325,0.754874017,0.874799038,0.824196364,0.100331518,unstable
4.405566806,0.748642479,1.160098754,7.423783081,5.165511319,-1.51487092,-1.6603386,-1.980046897,0.949776592,0.867388419,0.314815178,0.123128302,-0.027525811,stable
5.190660464,3.433181344,2.028853055,,2.698976217,-1.253908314,-0.728079721,-0.722908444,0.778038367,0.405617676,0.753268855,0.132924857,0.005416914,unstable
4.940029237,9.445269771,1.575566567,9.810030046,4.28631506,-1.710376446,-1.777759369,-0.79965835,0.115415906,0.435167715,0.748604847,0.377983681,-0.02153445,stable
2.497800859,,7.711733441,3.351578727,2.788277312,-0.59139553,-1.079074913,-1.107842816,0.33708646,0.242908546,0.449288622,0.336003912,-0.019300549,stable
8.291624644,1.084491919,1.632145989,,4.883296512,-1.819514987,-1.54567109,-1.521069786,0.422992883,0.657735526,0.455669592,0.593009721,-0.023898943,stable
9.466434036,0.624898522,2.840381885,9.553231294,3.069808228,-1.13983664,-1.098183824,-0.830880608,0.836432627,0.732049011,0.298901591,0.576228976,0.005591927,unstable
3.920379314,5.531220434,3.116743427,8.464092088,3.197908579,-1.28568012,-0.774392327,-1.143691569,0.114028017,0.777340142,0.712014752,0.468303844,0.028517996,unstable
1.140267046,9.077456979,8.852476736,2.10346869,2.888086021,-0.934044926,-1.111208746,-0.828895131,0.292816689,0.798365014,0.378882819,0.633757939,0.001613861,unstable
5.388666088,8.202409708,2.518821979,3.361348081,4.618154842,-1.901505624,-0.870185833,-1.861953902,0.307726559,0.828995012,0.511178156,0.238265352,0.01296519,unstable
6.063900952,0.703201848,3.332644718,9.412616217,2.641023504,-0.914873321,-0.501682046,-1.211274459,0.36045379,0.421778251,-2.215234419,0.447142955,-0.018064726,stable
